"","id","age_group","age","group","video","stimulus"
"483","male_5","M72",6.26420260095825,"M72_d2_S09_m_Fish","M72_d2_S09_m","Fish"
"484","male_5","M72",6.26420260095825,"M72_d2_S09_m_Fish","M72_d2_S09_m","Fish"
"485","male_5","M72",6.26420260095825,"M72_d2_S09_m_Deer","M72_d2_S09_m","Deer"
"486","male_5","M72",6.26420260095825,"M72_d2_S09_m_Duck","M72_d2_S09_m","Duck"
"487","male_5","M72",6.26420260095825,"M72_d2_S09_m_Fish","M72_d2_S09_m","Fish"
"488","male_5","M72",6.26420260095825,"M72_d2_S09_m_Duck","M72_d2_S09_m","Duck"
"489","male_5","M72",6.26420260095825,"M72_d2_S09_m_Deer","M72_d2_S09_m","Deer"
"490","male_5","M72",6.26420260095825,"M72_d2_S09_m_Duck","M72_d2_S09_m","Duck"
"491","male_5","M72",6.26420260095825,"M72_d2_S09_m_Deer","M72_d2_S09_m","Deer"
"492","male_5","M72",6.26420260095825,"M72_d2_S09_m_Fish","M72_d2_S09_m","Fish"
"493","male_5","M72",6.26420260095825,"M72_d2_S09_m_Duck","M72_d2_S09_m","Duck"
"494","male_5","M72",6.26420260095825,"M72_d2_S09_m_Fish","M72_d2_S09_m","Fish"
"495","male_5","M72",6.26420260095825,"M72_d2_S09_m_Deer","M72_d2_S09_m","Deer"
"496","male_5","M72",6.26420260095825,"M72_d2_S09_m_Fish","M72_d2_S09_m","Fish"
"497","male_5","M72",6.26420260095825,"M72_d2_S09_m_Duck","M72_d2_S09_m","Duck"
"498","male_5","M72",6.26420260095825,"M72_d2_S09_m_Deer","M72_d2_S09_m","Deer"
"499","male_5","M72",6.26420260095825,"M72_d2_S09_m_Duck","M72_d2_S09_m","Duck"
"500","male_5","M72",6.26420260095825,"M72_d2_S09_m_Fish","M72_d2_S09_m","Fish"
"501","male_5","M72",6.26420260095825,"M72_d2_S09_m_Deer","M72_d2_S09_m","Deer"
"502","male_5","M72",6.26420260095825,"M72_d2_S09_m_Duck","M72_d2_S09_m","Duck"
"503","male_5","M72",6.26420260095825,"M72_d2_S09_m_Deer","M72_d2_S09_m","Deer"
"504","male_5","M72",6.26420260095825,"M72_d2_S09_m_Fish","M72_d2_S09_m","Fish"
"505","male_5","M72",6.26420260095825,"M72_d2_S09_m_Duck","M72_d2_S09_m","Duck"
"506","male_5","M72",6.26420260095825,"M72_d2_S09_m_Deer","M72_d2_S09_m","Deer"
"507","male_5","M72",6.26420260095825,"M72_d2_S09_m_Deer","M72_d2_S09_m","Deer"
"508","male_5","M72",6.26420260095825,"M72_d2_S09_m_Fish","M72_d2_S09_m","Fish"
"509","male_5","M72",6.26420260095825,"M72_d2_S09_m_Fish","M72_d2_S09_m","Fish"
"510","male_5","M72",6.26420260095825,"M72_d2_S09_m_Duck","M72_d2_S09_m","Duck"
"511","male_6","M72",6.07529089664613,"M72_d2_S12_m_Deer","M72_d2_S12_m","Deer"
"512","male_6","M72",6.07529089664613,"M72_d2_S12_m_Fish","M72_d2_S12_m","Fish"
"513","male_6","M72",6.07529089664613,"M72_d2_S12_m_Duck","M72_d2_S12_m","Duck"
"514","male_6","M72",6.07529089664613,"M72_d2_S12_m_Duck","M72_d2_S12_m","Duck"
"515","male_6","M72",6.07529089664613,"M72_d2_S12_m_Fish","M72_d2_S12_m","Fish"
"516","male_6","M72",6.07529089664613,"M72_d2_S12_m_Deer","M72_d2_S12_m","Deer"
"517","male_6","M72",6.07529089664613,"M72_d2_S12_m_Duck","M72_d2_S12_m","Duck"
"518","male_6","M72",6.07529089664613,"M72_d2_S12_m_Fish","M72_d2_S12_m","Fish"
"519","male_6","M72",6.07529089664613,"M72_d2_S12_m_Deer","M72_d2_S12_m","Deer"
"520","male_6","M72",6.07529089664613,"M72_d2_S12_m_Duck","M72_d2_S12_m","Duck"
"521","male_6","M72",6.07529089664613,"M72_d2_S12_m_Fish","M72_d2_S12_m","Fish"
"522","male_6","M72",6.07529089664613,"M72_d2_S12_m_Deer","M72_d2_S12_m","Deer"
"523","male_6","M72",6.07529089664613,"M72_d2_S12_m_Duck","M72_d2_S12_m","Duck"
"524","male_6","M72",6.07529089664613,"M72_d2_S12_m_Fish","M72_d2_S12_m","Fish"
"525","male_6","M72",6.07529089664613,"M72_d2_S12_m_Deer","M72_d2_S12_m","Deer"
"526","male_6","M72",6.07529089664613,"M72_d2_S12_m_Fish","M72_d2_S12_m","Fish"
"527","male_6","M72",6.07529089664613,"M72_d2_S12_m_Duck","M72_d2_S12_m","Duck"
"528","male_6","M72",6.07529089664613,"M72_d2_S12_m_Deer","M72_d2_S12_m","Deer"
"529","male_6","M72",6.07529089664613,"M72_d2_S12_m_Fish","M72_d2_S12_m","Fish"
"530","male_6","M72",6.07529089664613,"M72_d2_S12_m_Deer","M72_d2_S12_m","Deer"
"531","male_6","M72",6.07529089664613,"M72_d2_S12_m_Fish","M72_d2_S12_m","Fish"
"532","male_6","M72",6.07529089664613,"M72_d2_S12_m_Duck","M72_d2_S12_m","Duck"
"533","male_6","M72",6.07529089664613,"M72_d2_S12_m_Duck","M72_d2_S12_m","Duck"
"534","male_6","M72",6.07529089664613,"M72_d2_S12_m_Deer","M72_d2_S12_m","Deer"
"535","male_6","M72",6.07529089664613,"M72_d2_S12_m_Deer","M72_d2_S12_m","Deer"
"536","male_6","M72",6.07529089664613,"M72_d2_S12_m_Fish","M72_d2_S12_m","Fish"
"537","male_6","M72",6.07529089664613,"M72_d2_S12_m_Duck","M72_d2_S12_m","Duck"
"538","male_6","M72",6.07529089664613,"M72_d2_S12_m_Duck","M72_d2_S12_m","Duck"
"539","male_6","M72",6.07529089664613,"M72_d2_S12_m_Fish","M72_d2_S12_m","Fish"
"540","male_6","M72",6.07529089664613,"M72_d2_S12_m_Deer","M72_d2_S12_m","Deer"
"541","female_1","M72",6.44216290212183,"M72_d2_S03_f_Fish","M72_d2_S03_f","Fish"
"542","female_1","M72",6.44216290212183,"M72_d2_S03_f_Deer","M72_d2_S03_f","Deer"
"543","female_1","M72",6.44216290212183,"M72_d2_S03_f_Duck","M72_d2_S03_f","Duck"
"544","female_1","M72",6.44216290212183,"M72_d2_S03_f_Deer","M72_d2_S03_f","Deer"
"545","female_1","M72",6.44216290212183,"M72_d2_S03_f_Fish","M72_d2_S03_f","Fish"
"546","female_1","M72",6.44216290212183,"M72_d2_S03_f_Duck","M72_d2_S03_f","Duck"
"547","female_1","M72",6.44216290212183,"M72_d2_S03_f_Fish","M72_d2_S03_f","Fish"
"548","female_1","M72",6.44216290212183,"M72_d2_S03_f_Deer","M72_d2_S03_f","Deer"
"549","female_1","M72",6.44216290212183,"M72_d2_S03_f_Duck","M72_d2_S03_f","Duck"
"550","female_1","M72",6.44216290212183,"M72_d2_S03_f_Deer","M72_d2_S03_f","Deer"
"551","female_1","M72",6.44216290212183,"M72_d2_S03_f_Fish","M72_d2_S03_f","Fish"
"552","female_1","M72",6.44216290212183,"M72_d2_S03_f_Duck","M72_d2_S03_f","Duck"
"553","female_1","M72",6.44216290212183,"M72_d2_S03_f_Deer","M72_d2_S03_f","Deer"
"554","female_1","M72",6.44216290212183,"M72_d2_S03_f_Deer","M72_d2_S03_f","Deer"
"555","female_1","M72",6.44216290212183,"M72_d2_S03_f_Fish","M72_d2_S03_f","Fish"
"556","female_1","M72",6.44216290212183,"M72_d2_S03_f_Duck","M72_d2_S03_f","Duck"
"557","female_1","M72",6.44216290212183,"M72_d2_S03_f_Fish","M72_d2_S03_f","Fish"
"558","female_1","M72",6.44216290212183,"M72_d2_S03_f_Duck","M72_d2_S03_f","Duck"
"559","female_1","M72",6.44216290212183,"M72_d2_S03_f_Duck","M72_d2_S03_f","Duck"
"560","female_1","M72",6.44216290212183,"M72_d2_S03_f_Fish","M72_d2_S03_f","Fish"
"561","female_1","M72",6.44216290212183,"M72_d2_S03_f_Duck","M72_d2_S03_f","Duck"
"562","female_1","M72",6.44216290212183,"M72_d2_S03_f_Deer","M72_d2_S03_f","Deer"
"563","female_1","M72",6.44216290212183,"M72_d2_S03_f_Deer","M72_d2_S03_f","Deer"
"564","female_1","M72",6.44216290212183,"M72_d2_S03_f_Fish","M72_d2_S03_f","Fish"
"565","female_1","M72",6.44216290212183,"M72_d2_S03_f_Duck","M72_d2_S03_f","Duck"
"566","female_1","M72",6.44216290212183,"M72_d2_S03_f_Fish","M72_d2_S03_f","Fish"
"567","female_1","M72",6.44216290212183,"M72_d2_S03_f_Deer","M72_d2_S03_f","Deer"
"568","female_1","M72",6.44216290212183,"M72_d2_S03_f_Duck","M72_d2_S03_f","Duck"
"569","female_1","M72",6.44216290212183,"M72_d2_S03_f_Deer","M72_d2_S03_f","Deer"
"570","female_1","M72",6.44216290212183,"M72_d2_S03_f_Fish","M72_d2_S03_f","Fish"
"571","female_2","M72",6.29979466119097,"M72_d2_S05_f_Duck","M72_d2_S05_f","Duck"
"572","female_2","M72",6.29979466119097,"M72_d2_S05_f_Fish","M72_d2_S05_f","Fish"
"573","female_2","M72",6.29979466119097,"M72_d2_S05_f_Deer","M72_d2_S05_f","Deer"
"574","female_2","M72",6.29979466119097,"M72_d2_S05_f_Duck","M72_d2_S05_f","Duck"
"575","female_2","M72",6.29979466119097,"M72_d2_S05_f_Deer","M72_d2_S05_f","Deer"
"576","female_2","M72",6.29979466119097,"M72_d2_S05_f_Fish","M72_d2_S05_f","Fish"
"577","female_2","M72",6.29979466119097,"M72_d2_S05_f_Duck","M72_d2_S05_f","Duck"
"578","female_2","M72",6.29979466119097,"M72_d2_S05_f_Fish","M72_d2_S05_f","Fish"
"579","female_2","M72",6.29979466119097,"M72_d2_S05_f_Deer","M72_d2_S05_f","Deer"
"580","female_2","M72",6.29979466119097,"M72_d2_S05_f_Duck","M72_d2_S05_f","Duck"
"581","female_2","M72",6.29979466119097,"M72_d2_S05_f_Deer","M72_d2_S05_f","Deer"
"582","female_2","M72",6.29979466119097,"M72_d2_S05_f_Fish","M72_d2_S05_f","Fish"
"583","female_2","M72",6.29979466119097,"M72_d2_S05_f_Duck","M72_d2_S05_f","Duck"
"584","female_2","M72",6.29979466119097,"M72_d2_S05_f_Fish","M72_d2_S05_f","Fish"
"585","female_2","M72",6.29979466119097,"M72_d2_S05_f_Deer","M72_d2_S05_f","Deer"
"586","female_2","M72",6.29979466119097,"M72_d2_S05_f_Duck","M72_d2_S05_f","Duck"
"587","female_2","M72",6.29979466119097,"M72_d2_S05_f_Deer","M72_d2_S05_f","Deer"
"588","female_2","M72",6.29979466119097,"M72_d2_S05_f_Fish","M72_d2_S05_f","Fish"
"589","female_2","M72",6.29979466119097,"M72_d2_S05_f_Duck","M72_d2_S05_f","Duck"
"590","female_2","M72",6.29979466119097,"M72_d2_S05_f_Fish","M72_d2_S05_f","Fish"
"591","female_2","M72",6.29979466119097,"M72_d2_S05_f_Deer","M72_d2_S05_f","Deer"
"592","female_2","M72",6.29979466119097,"M72_d2_S05_f_Fish","M72_d2_S05_f","Fish"
"593","female_2","M72",6.29979466119097,"M72_d2_S05_f_Duck","M72_d2_S05_f","Duck"
"594","female_2","M72",6.29979466119097,"M72_d2_S05_f_Deer","M72_d2_S05_f","Deer"
"595","female_2","M72",6.29979466119097,"M72_d2_S05_f_Fish","M72_d2_S05_f","Fish"
"596","female_2","M72",6.29979466119097,"M72_d2_S05_f_Deer","M72_d2_S05_f","Deer"
"597","female_2","M72",6.29979466119097,"M72_d2_S05_f_Duck","M72_d2_S05_f","Duck"
"598","female_2","M72",6.29979466119097,"M72_d2_S05_f_Deer","M72_d2_S05_f","Deer"
"599","female_2","M72",6.29979466119097,"M72_d2_S05_f_Fish","M72_d2_S05_f","Fish"
"600","female_2","M72",6.29979466119097,"M72_d2_S05_f_Duck","M72_d2_S05_f","Duck"
"601","female_3","M72",6.16016427104723,"M72_d2_S06_f_Fish","M72_d2_S06_f","Fish"
"602","female_3","M72",6.16016427104723,"M72_d2_S06_f_Deer","M72_d2_S06_f","Deer"
"603","female_3","M72",6.16016427104723,"M72_d2_S06_f_Fish","M72_d2_S06_f","Fish"
"604","female_3","M72",6.16016427104723,"M72_d2_S06_f_Duck","M72_d2_S06_f","Duck"
"605","female_3","M72",6.16016427104723,"M72_d2_S06_f_Duck","M72_d2_S06_f","Duck"
"606","female_3","M72",6.16016427104723,"M72_d2_S06_f_Deer","M72_d2_S06_f","Deer"
"607","female_3","M72",6.16016427104723,"M72_d2_S06_f_Fish","M72_d2_S06_f","Fish"
"608","female_3","M72",6.16016427104723,"M72_d2_S06_f_Deer","M72_d2_S06_f","Deer"
"609","female_3","M72",6.16016427104723,"M72_d2_S06_f_Duck","M72_d2_S06_f","Duck"
"610","female_3","M72",6.16016427104723,"M72_d2_S06_f_Fish","M72_d2_S06_f","Fish"
"611","female_3","M72",6.16016427104723,"M72_d2_S06_f_Duck","M72_d2_S06_f","Duck"
"612","female_3","M72",6.16016427104723,"M72_d2_S06_f_Deer","M72_d2_S06_f","Deer"
"613","female_3","M72",6.16016427104723,"M72_d2_S06_f_Duck","M72_d2_S06_f","Duck"
"614","female_3","M72",6.16016427104723,"M72_d2_S06_f_Deer","M72_d2_S06_f","Deer"
"615","female_3","M72",6.16016427104723,"M72_d2_S06_f_Duck","M72_d2_S06_f","Duck"
"616","female_3","M72",6.16016427104723,"M72_d2_S06_f_Fish","M72_d2_S06_f","Fish"
"617","female_3","M72",6.16016427104723,"M72_d2_S06_f_Deer","M72_d2_S06_f","Deer"
"618","female_3","M72",6.16016427104723,"M72_d2_S06_f_Fish","M72_d2_S06_f","Fish"
"619","female_3","M72",6.16016427104723,"M72_d2_S06_f_Deer","M72_d2_S06_f","Deer"
"620","female_3","M72",6.16016427104723,"M72_d2_S06_f_Fish","M72_d2_S06_f","Fish"
"621","female_3","M72",6.16016427104723,"M72_d2_S06_f_Deer","M72_d2_S06_f","Deer"
"622","female_3","M72",6.16016427104723,"M72_d2_S06_f_Duck","M72_d2_S06_f","Duck"
"623","female_3","M72",6.16016427104723,"M72_d2_S06_f_Fish","M72_d2_S06_f","Fish"
"624","female_3","M72",6.16016427104723,"M72_d2_S06_f_Duck","M72_d2_S06_f","Duck"
"625","female_3","M72",6.16016427104723,"M72_d2_S06_f_Fish","M72_d2_S06_f","Fish"
"626","female_3","M72",6.16016427104723,"M72_d2_S06_f_Deer","M72_d2_S06_f","Deer"
"627","female_3","M72",6.16016427104723,"M72_d2_S06_f_Fish","M72_d2_S06_f","Fish"
"628","female_3","M72",6.16016427104723,"M72_d2_S06_f_Duck","M72_d2_S06_f","Duck"
"629","female_3","M72",6.16016427104723,"M72_d2_S06_f_Duck","M72_d2_S06_f","Duck"
"630","female_3","M72",6.16016427104723,"M72_d2_S06_f_Deer","M72_d2_S06_f","Deer"
"631","female_4","M72",6.11088295687885,"M72_d2_S07_f_Duck","M72_d2_S07_f","Duck"
"632","female_4","M72",6.11088295687885,"M72_d2_S07_f_Fish","M72_d2_S07_f","Fish"
"633","female_4","M72",6.11088295687885,"M72_d2_S07_f_Duck","M72_d2_S07_f","Duck"
"634","female_4","M72",6.11088295687885,"M72_d2_S07_f_Deer","M72_d2_S07_f","Deer"
"635","female_4","M72",6.11088295687885,"M72_d2_S07_f_Deer","M72_d2_S07_f","Deer"
"636","female_4","M72",6.11088295687885,"M72_d2_S07_f_Fish","M72_d2_S07_f","Fish"
"637","female_4","M72",6.11088295687885,"M72_d2_S07_f_Duck","M72_d2_S07_f","Duck"
"638","female_4","M72",6.11088295687885,"M72_d2_S07_f_Fish","M72_d2_S07_f","Fish"
"639","female_4","M72",6.11088295687885,"M72_d2_S07_f_Duck","M72_d2_S07_f","Duck"
"640","female_4","M72",6.11088295687885,"M72_d2_S07_f_Deer","M72_d2_S07_f","Deer"
"641","female_4","M72",6.11088295687885,"M72_d2_S07_f_Deer","M72_d2_S07_f","Deer"
"642","female_4","M72",6.11088295687885,"M72_d2_S07_f_Fish","M72_d2_S07_f","Fish"
"643","female_4","M72",6.11088295687885,"M72_d2_S07_f_Deer","M72_d2_S07_f","Deer"
"644","female_4","M72",6.11088295687885,"M72_d2_S07_f_Fish","M72_d2_S07_f","Fish"
"645","female_4","M72",6.11088295687885,"M72_d2_S07_f_Deer","M72_d2_S07_f","Deer"
"646","female_4","M72",6.11088295687885,"M72_d2_S07_f_Duck","M72_d2_S07_f","Duck"
"647","female_4","M72",6.11088295687885,"M72_d2_S07_f_Duck","M72_d2_S07_f","Duck"
"648","female_4","M72",6.11088295687885,"M72_d2_S07_f_Fish","M72_d2_S07_f","Fish"
"649","female_4","M72",6.11088295687885,"M72_d2_S07_f_Duck","M72_d2_S07_f","Duck"
"650","female_4","M72",6.11088295687885,"M72_d2_S07_f_Fish","M72_d2_S07_f","Fish"
"651","female_4","M72",6.11088295687885,"M72_d2_S07_f_Deer","M72_d2_S07_f","Deer"
"652","female_4","M72",6.11088295687885,"M72_d2_S07_f_Fish","M72_d2_S07_f","Fish"
"653","female_4","M72",6.11088295687885,"M72_d2_S07_f_Duck","M72_d2_S07_f","Duck"
"654","female_4","M72",6.11088295687885,"M72_d2_S07_f_Deer","M72_d2_S07_f","Deer"
"655","female_4","M72",6.11088295687885,"M72_d2_S07_f_Duck","M72_d2_S07_f","Duck"
"656","female_4","M72",6.11088295687885,"M72_d2_S07_f_Fish","M72_d2_S07_f","Fish"
"657","female_4","M72",6.11088295687885,"M72_d2_S07_f_Duck","M72_d2_S07_f","Duck"
"658","female_4","M72",6.11088295687885,"M72_d2_S07_f_Deer","M72_d2_S07_f","Deer"
"659","female_4","M72",6.11088295687885,"M72_d2_S07_f_Deer","M72_d2_S07_f","Deer"
"660","female_4","M72",6.11088295687885,"M72_d2_S07_f_Fish","M72_d2_S07_f","Fish"
"661","female_5","M72",6.20670773442847,"M72_d2_S10_f_Duck","M72_d2_S10_f","Duck"
"662","female_5","M72",6.20670773442847,"M72_d2_S10_f_Fish","M72_d2_S10_f","Fish"
"663","female_5","M72",6.20670773442847,"M72_d2_S10_f_Deer","M72_d2_S10_f","Deer"
"664","female_5","M72",6.20670773442847,"M72_d2_S10_f_Fish","M72_d2_S10_f","Fish"
"665","female_5","M72",6.20670773442847,"M72_d2_S10_f_Duck","M72_d2_S10_f","Duck"
"666","female_5","M72",6.20670773442847,"M72_d2_S10_f_Deer","M72_d2_S10_f","Deer"
"667","female_5","M72",6.20670773442847,"M72_d2_S10_f_Duck","M72_d2_S10_f","Duck"
"668","female_5","M72",6.20670773442847,"M72_d2_S10_f_Fish","M72_d2_S10_f","Fish"
"669","female_5","M72",6.20670773442847,"M72_d2_S10_f_Deer","M72_d2_S10_f","Deer"
"670","female_5","M72",6.20670773442847,"M72_d2_S10_f_Fish","M72_d2_S10_f","Fish"
"671","female_5","M72",6.20670773442847,"M72_d2_S10_f_Duck","M72_d2_S10_f","Duck"
"672","female_5","M72",6.20670773442847,"M72_d2_S10_f_Deer","M72_d2_S10_f","Deer"
"673","female_5","M72",6.20670773442847,"M72_d2_S10_f_Duck","M72_d2_S10_f","Duck"
"674","female_5","M72",6.20670773442847,"M72_d2_S10_f_Deer","M72_d2_S10_f","Deer"
"675","female_5","M72",6.20670773442847,"M72_d2_S10_f_Deer","M72_d2_S10_f","Deer"
"676","female_5","M72",6.20670773442847,"M72_d2_S10_f_Fish","M72_d2_S10_f","Fish"
"677","female_5","M72",6.20670773442847,"M72_d2_S10_f_Fish","M72_d2_S10_f","Fish"
"678","female_5","M72",6.20670773442847,"M72_d2_S10_f_Duck","M72_d2_S10_f","Duck"
"679","female_5","M72",6.20670773442847,"M72_d2_S10_f_Fish","M72_d2_S10_f","Fish"
"680","female_5","M72",6.20670773442847,"M72_d2_S10_f_Duck","M72_d2_S10_f","Duck"
"681","female_5","M72",6.20670773442847,"M72_d2_S10_f_Deer","M72_d2_S10_f","Deer"
"682","female_5","M72",6.20670773442847,"M72_d2_S10_f_Duck","M72_d2_S10_f","Duck"
"683","female_5","M72",6.20670773442847,"M72_d2_S10_f_Deer","M72_d2_S10_f","Deer"
"684","female_5","M72",6.20670773442847,"M72_d2_S10_f_Fish","M72_d2_S10_f","Fish"
"685","female_5","M72",6.20670773442847,"M72_d2_S10_f_Duck","M72_d2_S10_f","Duck"
"686","female_5","M72",6.20670773442847,"M72_d2_S10_f_Fish","M72_d2_S10_f","Fish"
"687","female_5","M72",6.20670773442847,"M72_d2_S10_f_Deer","M72_d2_S10_f","Deer"
"688","female_5","M72",6.20670773442847,"M72_d2_S10_f_Fish","M72_d2_S10_f","Fish"
"689","female_5","M72",6.20670773442847,"M72_d2_S10_f_Duck","M72_d2_S10_f","Duck"
"690","female_5","M72",6.20670773442847,"M72_d2_S10_f_Deer","M72_d2_S10_f","Deer"
"691","female_6","M72",6.43121149897331,"M72_d2_S11_f_Deer","M72_d2_S11_f","Deer"
"692","female_6","M72",6.43121149897331,"M72_d2_S11_f_Fish","M72_d2_S11_f","Fish"
"693","female_6","M72",6.43121149897331,"M72_d2_S11_f_Deer","M72_d2_S11_f","Deer"
"694","female_6","M72",6.43121149897331,"M72_d2_S11_f_Duck","M72_d2_S11_f","Duck"
"695","female_6","M72",6.43121149897331,"M72_d2_S11_f_Fish","M72_d2_S11_f","Fish"
"696","female_6","M72",6.43121149897331,"M72_d2_S11_f_Duck","M72_d2_S11_f","Duck"
"697","female_6","M72",6.43121149897331,"M72_d2_S11_f_Deer","M72_d2_S11_f","Deer"
"698","female_6","M72",6.43121149897331,"M72_d2_S11_f_Fish","M72_d2_S11_f","Fish"
"699","female_6","M72",6.43121149897331,"M72_d2_S11_f_Deer","M72_d2_S11_f","Deer"
"700","female_6","M72",6.43121149897331,"M72_d2_S11_f_Duck","M72_d2_S11_f","Duck"
"701","female_6","M72",6.43121149897331,"M72_d2_S11_f_Fish","M72_d2_S11_f","Fish"
"702","female_6","M72",6.43121149897331,"M72_d2_S11_f_Duck","M72_d2_S11_f","Duck"
"703","female_6","M72",6.43121149897331,"M72_d2_S11_f_Deer","M72_d2_S11_f","Deer"
"704","female_6","M72",6.43121149897331,"M72_d2_S11_f_Fish","M72_d2_S11_f","Fish"
"705","female_6","M72",6.43121149897331,"M72_d2_S11_f_Duck","M72_d2_S11_f","Duck"
"706","female_6","M72",6.43121149897331,"M72_d2_S11_f_Duck","M72_d2_S11_f","Duck"
"707","female_6","M72",6.43121149897331,"M72_d2_S11_f_Fish","M72_d2_S11_f","Fish"
"708","female_6","M72",6.43121149897331,"M72_d2_S11_f_Deer","M72_d2_S11_f","Deer"
"709","female_6","M72",6.43121149897331,"M72_d2_S11_f_Duck","M72_d2_S11_f","Duck"
"710","female_6","M72",6.43121149897331,"M72_d2_S11_f_Deer","M72_d2_S11_f","Deer"
"711","female_6","M72",6.43121149897331,"M72_d2_S11_f_Duck","M72_d2_S11_f","Duck"
"712","female_6","M72",6.43121149897331,"M72_d2_S11_f_Fish","M72_d2_S11_f","Fish"
"713","female_6","M72",6.43121149897331,"M72_d2_S11_f_Deer","M72_d2_S11_f","Deer"
"714","female_6","M72",6.43121149897331,"M72_d2_S11_f_Fish","M72_d2_S11_f","Fish"
"715","female_6","M72",6.43121149897331,"M72_d2_S11_f_Deer","M72_d2_S11_f","Deer"
"716","female_6","M72",6.43121149897331,"M72_d2_S11_f_Fish","M72_d2_S11_f","Fish"
"717","female_6","M72",6.43121149897331,"M72_d2_S11_f_Deer","M72_d2_S11_f","Deer"
"718","female_6","M72",6.43121149897331,"M72_d2_S11_f_Duck","M72_d2_S11_f","Duck"
"719","female_6","M72",6.43121149897331,"M72_d2_S11_f_Fish","M72_d2_S11_f","Fish"
"720","female_6","M72",6.43121149897331,"M72_d2_S11_f_Duck","M72_d2_S11_f","Duck"
"721","","",NA,"_d2___","_d2__",""
